"MacroTrends Data Download"
"NDAQ - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2007-09-04,28.0404,28.5549,28.0404,28.2805,1131900
2007-09-05,28.0061,29.0265,28.0061,28.4777,1811500
2007-09-06,28.3234,28.4777,28.0263,28.1947,959200
2007-09-07,27.8089,28.2805,27.6031,27.9546,1219100
2007-09-10,28.1519,28.5463,27.8775,28.3834,1401700
2007-09-11,28.5978,29.3867,28.3662,28.7693,1737000
2007-09-12,29.0265,30.6386,29.0265,29.5239,3027500
2007-09-13,29.5239,30.3556,29.2323,29.9783,1724300
2007-09-14,29.7554,30.0298,29.4124,29.9355,1452000
2007-09-17,29.7554,29.9097,28.9408,29.5067,1200200
2007-09-18,29.8411,30.8701,29.4553,30.4671,1655700
2007-09-19,30.6643,31.2989,30.5100,30.8873,2156700
2007-09-20,32.6795,33.4427,31.0416,31.3075,9483000
2007-09-21,31.5561,31.7276,30.4928,30.5271,3657700
2007-09-24,30.6129,31.2217,28.8379,30.7587,2727400
2007-09-25,30.4585,31.1102,30.4500,31.0931,1551200
2007-09-26,31.5133,32.3022,31.1703,32.0964,3136800
2007-09-27,32.0964,32.4137,31.9506,32.3279,1743900
2007-09-28,32.3708,32.6280,31.8648,32.3108,1045100
2007-10-01,32.4480,33.2026,32.2850,33.0654,1747800
2007-10-02,33.0654,33.5713,32.8081,33.2283,1683100
2007-10-03,33.5970,34.1715,33.4427,33.6227,2674500
2007-10-04,33.5456,34.0258,33.0225,33.5027,1153400
2007-10-05,33.8114,34.9947,33.6570,34.7289,2127600
2007-10-08,34.8061,35.9980,34.4802,34.9604,2015900
2007-10-09,35.2091,36.1266,35.1662,36.0494,2788900
2007-10-10,36.0495,37.1213,35.6464,36.6926,3024300
2007-10-11,36.2295,36.3153,34.6260,35.6979,3814100
2007-10-12,34.8232,35.8179,34.7289,35.2177,1769200
2007-10-15,35.1748,35.1748,34.0172,34.6089,1904500
2007-10-16,34.4802,34.8490,33.6828,34.4717,2391400
2007-10-17,35.0633,35.4578,34.0000,34.7718,2325000
2007-10-18,34.5060,34.7718,34.1801,34.3945,2220000
2007-10-19,34.3945,34.7032,34.0343,34.3002,2068200
2007-10-22,34.3002,36.2295,33.7085,35.5264,2405400
2007-10-23,35.9894,36.6326,35.2863,36.0838,5615200
2007-10-24,36.3839,37.6187,35.8522,36.4439,4963500
2007-10-25,36.7612,38.1589,36.4954,37.4472,4498300
2007-10-26,38.1161,38.4333,37.6359,38.0046,3801200
2007-10-29,38.2018,39.9940,37.3872,39.6253,2654300
2007-10-30,40.0626,41.1516,39.4452,39.5138,3705000
2007-10-31,40.0111,40.2598,39.5738,40.0454,2653700
2007-11-01,39.8997,40.3198,39.0422,39.0936,1919000
2007-11-02,39.4966,40.2855,39.0679,40.1398,3115000
2007-11-05,39.4538,41.4946,39.4452,40.9458,2479400
2007-11-06,41.2288,43.1325,40.9390,41.8548,5738900
2007-11-07,42.0606,43.2782,40.3027,40.4827,4141400
2007-11-08,40.3456,40.9115,37.8159,38.9307,4551900
2007-11-09,34.6432,36.8727,33.1768,35.3635,10807100
2007-11-12,35.6636,35.7150,33.6999,34.8318,5562400
2007-11-13,34.9690,36.7955,34.9347,36.3324,3473800
2007-11-14,36.7869,37.3529,36.1095,36.4439,3904400
2007-11-15,37.2585,37.2585,35.0033,35.6807,2835700
2007-11-16,35.8865,36.3410,35.0462,35.9637,2334100
2007-11-19,36.0323,36.8384,35.2434,36.0152,3010400
2007-11-20,36.9155,37.3014,36.1524,36.8727,3431400
2007-11-21,36.6840,37.3872,36.2591,37.1728,2303400
2007-11-23,37.6187,37.6787,36.9155,37.4129,1739100
2007-11-26,37.3872,37.7045,36.9670,37.2157,2491800
2007-11-27,37.0527,37.4215,36.1095,36.5211,2482500
2007-11-28,36.9927,37.4729,36.8469,37.2157,2158300
2007-11-29,36.9327,37.4558,36.8984,37.3186,1875000
2007-11-30,37.5415,37.7302,37.1042,37.1814,2148500
2007-12-03,37.2843,37.7302,36.7698,37.3100,2039500
2007-12-04,37.3100,37.6444,36.9413,37.0785,1776400
2007-12-05,37.3872,37.6873,37.2054,37.6359,1906100
2007-12-06,37.6787,38.5191,37.6530,37.8931,2699500
2007-12-07,38.2447,39.5309,38.1761,39.2737,2701700
2007-12-10,39.7110,41.2545,39.4237,40.8858,3926300
2007-12-11,40.9029,41.0144,39.0079,39.2308,2364400
2007-12-12,39.8739,40.2598,38.2876,38.9135,2313100
2007-12-13,38.9135,40.1140,38.5877,40.0369,1706500
2007-12-14,39.9597,40.2770,39.4452,40.0883,1558200
2007-12-17,39.8911,40.7314,39.6424,40.1569,2249800
2007-12-18,40.5085,40.8172,38.8707,39.0936,1852100
2007-12-19,39.3166,40.3541,39.2480,39.8739,1562200
2007-12-20,40.1569,40.9887,39.9683,40.9544,1124800
2007-12-21,41.7261,42.1635,41.1087,41.7604,2062600
2007-12-24,42.0691,42.2492,41.3488,42.0091,680800
2007-12-26,42.2149,42.8752,41.9405,42.8752,1421300
2007-12-27,42.8666,42.8752,41.5889,41.6833,1049200
2007-12-28,41.7433,42.4293,41.5461,42.1206,1100300
2007-12-31,42.4036,42.7123,42.2406,42.4379,1449800
2008-01-02,42.7037,42.7894,41.1516,41.3574,1560200
2008-01-03,41.2974,41.6147,40.3541,40.5857,1419800
2008-01-04,39.8825,40.0369,38.0217,38.2790,1861800
2008-01-07,38.2618,39.2737,36.5382,39.0765,2991900
2008-01-08,38.4162,39.6767,37.1128,37.3186,1751200
2008-01-09,37.5072,38.5191,36.7783,38.3990,2471000
2008-01-10,38.3905,39.8482,37.9103,39.4623,1798200
2008-01-11,39.1279,40.0283,38.4934,39.5309,1447500
2008-01-14,39.8739,39.9254,39.3509,39.9168,1874000
2008-01-15,39.2737,39.2737,37.6873,37.8845,2043800
2008-01-16,37.4986,37.5244,34.1801,35.0376,5122700
2008-01-17,35.4406,35.8608,31.9163,32.3794,4022400
2008-01-18,32.6966,33.1597,31.4447,32.1135,3110700
2008-01-22,30.0898,34.7032,29.7983,34.3087,4418700
2008-01-23,33.0739,35.7408,32.5852,35.5864,2814800
2008-01-24,36.1438,38.2961,35.8094,37.6787,3741800
2008-01-25,38.2275,38.7506,36.4611,36.8555,2419300
2008-01-28,36.9327,37.8845,35.6636,37.7902,1770700
2008-01-29,38.3390,39.1879,37.6873,39.0079,2122000
2008-01-30,38.6649,40.2684,37.8760,38.2876,3396200
2008-01-31,36.0152,39.8739,35.5435,39.6767,3525200
2008-02-01,39.4623,39.9511,38.8707,39.2994,2210500
2008-02-04,39.4623,39.6167,38.8021,39.1622,1921300
2008-02-05,38.5877,39.0936,35.7493,36.0409,3216300
2008-02-06,35.9294,36.7607,34.2573,34.4374,3041200
2008-02-07,34.4116,35.2520,34.0858,34.3688,3175300
2008-02-08,34.1029,35.3206,34.1029,34.9604,1434300
2008-02-11,34.8833,35.7493,34.0686,35.2520,1359900
2008-02-12,35.5521,36.2810,35.1319,35.8008,1599900
2008-02-13,35.4578,36.2295,34.9347,36.1952,2382400
2008-02-14,36.7269,36.8298,36.1524,36.2210,2587400
2008-02-15,36.0066,36.3667,34.6603,35.5607,1662100
2008-02-19,36.4954,36.5554,35.2434,35.5607,2274100
2008-02-20,34.2058,34.4888,33.1340,33.5284,6295900
2008-02-21,34.1630,34.9004,33.2883,34.2659,7640200
2008-02-22,34.1458,34.7289,33.6313,34.6432,1921300
2008-02-25,34.6517,35.0719,33.7342,34.8061,2530200
2008-02-26,34.7975,35.7579,34.2058,35.2434,2716600
2008-02-27,35.3892,36.1867,35.0376,35.6550,1934900
2008-02-28,35.8351,36.9155,35.4578,36.7612,4049900
2008-02-29,36.5211,36.8727,34.9433,35.5950,5633800
2008-03-03,35.6722,36.0066,33.9915,34.5317,2524100
2008-03-04,34.7889,34.8918,33.0654,33.9400,2961500
2008-03-05,34.1801,35.1234,33.9915,34.6089,2132400
2008-03-06,34.7975,34.9776,32.5852,33.2626,3327000
2008-03-07,32.8167,34.1029,31.8563,32.4051,4097200
2008-03-10,32.1135,32.2679,30.7072,30.7501,4913800
2008-03-11,31.2646,33.5198,31.2389,33.5198,3115200
2008-03-12,33.5456,34.2830,33.1168,33.2111,2065400
2008-03-13,33.2712,35.3292,32.3279,34.7032,2759700
2008-03-14,34.4459,34.9433,32.8767,33.1254,3390500
2008-03-17,31.3332,33.4512,30.1327,30.9216,3872400
2008-03-18,31.9420,34.0086,31.9420,33.8628,3029900
2008-03-19,33.9743,34.2487,32.2936,32.4994,2630400
2008-03-20,32.3536,34.0343,32.1307,34.0258,2236000
2008-03-24,34.0772,36.2295,33.9829,35.4664,2455900
2008-03-25,35.4664,36.5211,35.1662,35.7579,1842500
2008-03-26,35.3120,36.0666,34.9947,35.7322,1646300
2008-03-27,36.1009,36.1352,33.7428,33.7857,1966700
2008-03-28,34.1973,34.3430,33.0911,33.2626,1247300
2008-03-31,33.1597,33.7428,32.6538,33.1511,2127500
2008-04-01,33.4770,35.2606,33.4770,35.2263,2129900
2008-04-02,34.8747,36.1695,34.6946,35.7493,1434400
2008-04-03,35.5778,36.2638,34.8490,35.4578,1885700
2008-04-04,35.9294,36.1009,34.6174,35.0376,2049600
2008-04-07,35.3206,35.5864,34.3773,34.7461,1432300
2008-04-08,34.8147,35.3205,34.3259,34.5488,1299100
2008-04-09,34.3516,34.7289,33.4855,33.7256,2209800
2008-04-10,33.5884,34.3345,33.2712,33.3312,1893400
2008-04-11,32.7824,33.1683,31.7705,32.7138,3980500
2008-04-14,32.4737,32.8424,31.8391,32.7995,2251900
2008-04-15,33.2283,33.3912,32.4823,33.1168,2257500
2008-04-16,33.4255,34.0944,33.1768,33.8971,2279100
2008-04-17,33.8028,35.5521,33.6999,35.3292,3126800
2008-04-18,36.1609,36.2364,34.7718,34.8232,2108600
2008-04-21,34.3345,34.6860,33.8714,34.0258,2118300
2008-04-22,33.8543,34.0086,32.8081,33.1168,2223900
2008-04-23,33.2969,33.3140,31.8991,32.0449,3581600
2008-04-24,32.4480,32.7995,31.8220,32.3193,2666600
2008-04-25,32.7567,32.8338,31.1017,31.5990,3507200
2008-04-28,31.7276,33.0396,31.6162,32.8167,2669300
2008-04-29,32.5594,32.8596,31.9249,32.5852,2334400
2008-04-30,32.7652,32.7652,31.0416,31.2560,2941500
2008-05-01,31.2560,32.1392,30.6558,32.1307,2920200
2008-05-02,32.4737,32.8767,31.9506,32.7652,2076500
2008-05-05,32.6023,32.8424,32.4308,32.5937,2649500
2008-05-06,32.5766,33.6742,32.5766,33.6742,2777200
2008-05-07,33.8114,34.3002,33.4941,33.9743,5415000
2008-05-08,33.9829,34.0258,33.1854,33.5713,6485600
2008-05-09,32.9796,33.4341,32.8510,32.8510,4179300
2008-05-12,32.7824,32.9367,32.0792,32.8253,2547500
2008-05-13,32.8853,32.9968,31.8305,32.3365,2257300
2008-05-14,32.6195,33.0825,32.1650,32.2850,2398800
2008-05-15,32.2765,32.7181,32.2765,32.5766,2130100
2008-05-16,32.4480,32.6795,32.0964,32.1564,1502700
2008-05-19,32.1564,32.4137,30.9130,31.1017,4043300
2008-05-20,31.0416,31.0930,29.8926,30.1498,3874100
2008-05-21,30.0898,30.3213,28.1690,28.2976,5354200
2008-05-22,28.3491,28.6063,27.7145,28.2376,4393100
2008-05-23,28.9408,29.7297,28.5206,28.8293,4932000
2008-05-27,28.9836,29.1551,28.3319,28.5720,3416800
2008-05-28,28.7435,29.3266,28.5892,29.1466,2748000
2008-05-29,28.9836,29.7382,28.9579,29.5153,2305800
2008-05-30,30.6901,30.9988,29.9526,30.0384,3780000
2008-06-02,30.0126,30.2442,28.7007,28.8979,3745600
2008-06-03,28.9150,29.1551,28.3662,28.5463,4199200
2008-06-04,28.3319,28.8807,27.4144,27.6717,3509100
2008-06-05,27.9375,28.5206,27.5945,28.4263,4120000
2008-06-06,28.3834,28.5377,27.7746,27.8346,3693200
2008-06-09,27.8689,28.3877,27.2086,27.5516,2519100
2008-06-10,27.2601,27.7917,27.1057,27.5430,3319700
2008-06-11,27.8260,28.0490,27.0457,27.0714,3821200
2008-06-12,27.4144,27.6031,26.5483,26.9857,3579900
2008-06-13,26.1967,27.6974,26.1539,27.6974,2439500
2008-06-16,27.5688,28.4863,27.4487,28.2548,2307600
2008-06-17,28.3062,28.5806,27.3544,27.4401,2042900
2008-06-18,27.0371,27.3887,26.4711,26.7627,2135100
2008-06-19,26.8399,26.9256,26.1110,26.9256,1728400
2008-06-20,25.9223,26.9171,25.7680,25.9909,2461800
2008-06-23,26.2653,26.2653,25.0048,25.1334,2414500
2008-06-24,24.7819,25.5450,24.4817,24.9019,3281600
2008-06-25,25.7508,26.6169,25.3993,26.1110,2828300
2008-06-26,25.7766,25.8966,24.4474,24.4989,3317700
2008-06-27,24.3960,25.0906,23.8386,24.2502,4191800
2008-06-30,24.1816,24.4303,22.6981,22.7667,4648100
2008-07-01,22.3894,22.7839,21.4805,22.3551,6152600
2008-07-02,22.1408,22.6981,21.7292,21.8321,3097400
2008-07-03,22.2694,22.9897,21.2832,21.3861,1786000
2008-07-07,21.6091,22.1408,20.5115,20.9231,3673200
2008-07-08,20.8202,21.7292,20.2285,21.7292,5689500
2008-07-09,21.8149,22.1493,20.6315,20.6916,4139700
2008-07-10,20.5801,20.8974,19.5168,20.3228,4114600
2008-07-11,20.3143,21.9007,20.0656,20.8631,4106300
2008-07-14,23.2727,23.3241,20.7001,20.7259,5624700
2008-07-15,20.3486,21.7720,19.6454,20.8459,6061100
2008-07-16,21.2918,23.4613,20.8288,23.3584,5094900
2008-07-17,23.5042,24.8590,22.9039,23.6843,5158200
2008-07-18,23.3584,23.8729,22.6553,23.5728,3162900
2008-07-21,23.6500,23.8043,22.2951,22.4152,3435600
2008-07-22,22.2179,25.1163,22.1408,25.0820,4883000
2008-07-23,24.8676,26.2568,24.5246,26.0681,4345100
2008-07-24,25.7680,26.0938,23.7614,23.8129,3511900
2008-07-25,24.3531,25.1249,23.8215,24.7304,3079000
2008-07-28,24.4046,24.8676,22.8182,22.9640,3126400
2008-07-29,22.8868,24.3017,22.7582,24.2931,3337400
2008-07-30,24.2416,24.6618,23.1869,24.1130,3048300
2008-07-31,23.8643,24.2562,23.5385,23.8129,1961900
2008-08-01,23.8386,23.9801,22.5095,23.3241,2779700
2008-08-04,23.0411,23.2812,22.0207,22.0807,3288300
2008-08-05,22.3551,22.9039,22.2951,22.6553,4391300
2008-08-06,24.0273,27.0114,23.8129,26.4883,8611000
2008-08-07,26.3768,27.7831,25.7337,26.9256,6357000
2008-08-08,26.9342,29.0265,26.5826,28.9236,4973200
2008-08-11,28.7350,29.3695,28.1176,28.7092,4113300
2008-08-12,28.5549,29.0694,27.0457,27.5173,4796200
2008-08-13,27.4144,28.0490,26.8656,27.5430,2654700
2008-08-14,27.5859,29.1980,27.5859,29.1894,2779100
2008-08-15,29.2066,29.8326,28.7607,29.4810,2723700
2008-08-18,29.2666,29.4467,27.3372,27.4487,2633300
2008-08-19,27.3115,27.4144,26.5998,26.9599,3423600
2008-08-20,27.2944,27.6031,26.5140,27.5859,2956600
2008-08-21,27.1829,27.3972,26.4368,26.5655,3226700
2008-08-22,26.8570,27.3630,26.7541,27.3372,2416700
2008-08-25,26.6769,27.2686,26.5226,26.5655,2008400
2008-08-26,26.5483,27.1036,26.2396,26.7713,2748200
2008-08-27,26.9771,27.0543,26.3168,27.0028,2678300
2008-08-28,27.1829,28.4863,27.1057,28.4434,2951800
2008-08-29,28.3319,28.4263,27.6288,28.0318,2244300
2008-09-02,28.3748,29.1551,28.1261,28.4777,2919700
2008-09-03,28.3748,29.0265,28.0147,28.6063,2830700
2008-09-04,28.2205,28.8893,27.0971,27.1486,3169700
2008-09-05,27.0628,27.7145,26.1539,27.6288,2911800
2008-09-08,28.4263,28.8036,27.0628,28.6406,3570700
2008-09-09,28.3834,28.5377,26.5140,26.5826,3970100
2008-09-10,26.7455,27.0028,25.7423,26.4197,3403000
2008-09-11,25.7251,26.8399,24.9619,26.8313,3249800
2008-09-12,26.5826,27.2258,26.2482,26.7970,2577800
2008-09-15,25.2878,26.8056,24.6018,24.6532,3406600
2008-09-16,24.0101,24.8333,23.2384,24.4303,5758100
2008-09-17,24.2931,25.8452,24.0187,24.6618,8313700
2008-09-18,24.9534,29.1723,24.4303,28.3234,10603500
2008-09-19,30.0126,33.2760,28.4005,33.2712,5137500
2008-09-22,30.4843,30.8358,28.8550,28.9579,2758300
2008-09-23,29.4038,30.3042,28.1690,28.2976,2452300
2008-09-24,29.8754,29.8754,26.8313,26.8913,2389000
2008-09-25,27.2258,28.1261,27.0114,27.6116,2508900
2008-09-26,27.4230,28.4520,26.6512,27.9546,2390200
2008-09-29,27.3630,28.2976,24.8667,24.8676,2782000
2008-09-30,25.4164,27.2086,24.9105,26.2139,2707000
2008-10-01,27.9118,27.9118,25.5965,27.9118,2216500
2008-10-02,28.1690,28.1690,26.8485,27.0200,1709400
2008-10-03,27.5173,29.1123,26.5140,26.9428,2046300
2008-10-06,26.1453,26.6512,23.3927,25.2706,3612600
2008-10-07,25.6907,26.4883,23.2384,23.6500,3220200
2008-10-08,22.9297,24.8676,22.1493,23.1526,3135700
2008-10-09,23.9758,24.1816,20.7687,21.2232,4753500
2008-10-10,20.1170,23.5471,19.5168,22.1836,4825700
2008-10-13,23.6843,25.7766,23.6157,25.7508,3553200
2008-10-14,26.5655,26.9342,24.8162,25.9995,3613700
2008-10-15,24.6961,25.6994,22.8353,22.9382,2283000
2008-10-16,22.9382,24.0873,21.5491,24.0873,3664300
2008-10-17,25.1935,28.2462,25.1849,26.5740,6779600
2008-10-20,27.3544,28.6835,27.0543,28.6749,4657700
2008-10-21,28.2891,29.9097,27.6631,28.3748,29537200
2008-10-22,27.5945,28.0661,25.4250,26.3339,6742800
2008-10-23,25.7080,27.0114,24.3617,25.8194,6053700
2008-10-24,23.4442,25.9395,23.0411,24.4303,4211100
2008-10-27,23.5899,24.8590,22.7667,22.7925,4202400
2008-10-28,23.5642,25.2278,21.8235,25.1420,4061500
2008-10-29,25.1334,27.2086,24.6875,26.2053,4772600
2008-10-30,27.3029,27.6116,26.1882,26.8485,2131600
2008-10-31,26.5740,28.0918,26.0424,27.8346,2248500
2008-11-03,27.8517,27.9889,26.4540,26.8999,1933300
2008-11-04,27.5945,28.7007,27.3458,28.5463,3102400
2008-11-05,28.1604,29.1037,27.7231,27.7917,3667400
2008-11-06,27.3887,27.4401,24.2674,24.4903,3289400
2008-11-07,24.3188,25.0390,22.5867,23.4442,3150000
2008-11-10,23.9072,24.1387,21.9607,22.4323,2618600
2008-11-11,22.4666,23.3670,21.1889,22.5609,2972200
2008-11-12,22.1150,22.5609,20.0742,20.1942,4038600
2008-11-13,20.3914,20.7773,17.1244,20.7773,8072700
2008-11-14,20.3228,21.0431,18.7022,18.7793,4886200
2008-11-17,18.1705,18.8051,17.5960,17.6046,3737600
2008-11-18,17.4245,18.2220,16.3012,16.8500,5431200
2008-11-19,16.4812,16.5498,14.6033,14.6119,6353900
2008-11-20,14.5004,15.4351,13.4199,13.5143,7825400
2008-11-21,13.9344,14.5090,12.8283,14.4404,7189900
2008-11-24,14.5175,16.3783,14.2088,16.1811,6188400
2008-11-25,15.9581,16.9014,15.6151,16.3955,6563700
2008-11-26,16.0782,18.6593,15.7180,18.4878,4082200
2008-11-28,18.4192,18.5221,17.8018,18.4363,1401200
2008-12-01,17.8618,18.0076,16.0525,16.1211,3652800
2008-12-02,15.5465,17.2273,15.5465,17.1672,3669100
2008-12-03,16.6785,17.9647,16.2926,17.5360,4363900
2008-12-04,17.2015,19.8855,16.8928,18.6421,5505900
2008-12-05,18.1962,20.0227,17.5788,20.0227,3257600
2008-12-08,20.7516,22.2951,20.5972,21.8406,3484700
2008-12-09,21.7034,23.7186,21.1375,21.7892,4511000
2008-12-10,22.0722,22.6553,21.0689,21.7806,2521200
2008-12-11,21.4891,22.4923,20.3571,20.4086,2740000
2008-12-12,19.9798,21.3175,19.0795,21.1546,2473000
2008-12-15,21.3347,21.3347,19.5082,19.9798,2015700
2008-12-16,20.3400,22.5095,20.1856,22.5095,3253200
2008-12-17,22.0722,22.4838,21.3861,21.4976,3083900
2008-12-18,21.6091,22.1322,21.1718,21.4462,2981600
2008-12-19,21.9864,22.2437,20.7687,21.0431,2283200
2008-12-22,21.0346,21.2489,19.8684,20.2285,1477400
2008-12-23,20.5218,20.5972,19.6797,19.7483,1685100
2008-12-24,19.5854,20.0570,19.2252,19.8941,528300
2008-12-26,19.7569,20.2542,19.4396,19.9627,671100
2008-12-29,19.7740,19.7740,18.8394,19.2424,1545900
2008-12-30,19.2938,20.2885,19.0795,20.2714,1595600
2008-12-31,20.2285,21.3347,20.0999,21.1889,1880700
2009-01-02,20.9917,22.5524,20.4515,22.4066,1924600
2009-01-05,22.0722,23.4892,21.5920,22.9297,3283200
2009-01-06,23.2041,23.4785,21.7549,22.1408,3910000
2009-01-07,21.7892,21.8835,20.6658,20.7773,2315700
2009-01-08,20.6144,20.7597,19.0623,19.2424,6891900
2009-01-09,19.4996,19.5511,18.3420,18.8651,4566600
2009-01-12,18.7536,18.9508,17.8447,18.0505,2528400
2009-01-13,17.9476,19.1052,17.5102,18.9851,3839900
2009-01-14,18.4964,18.4964,17.5188,17.7932,3113300
2009-01-15,17.7932,18.2391,16.6870,17.4588,5183100
2009-01-16,17.9733,18.4449,17.1930,18.1534,4090800
2009-01-20,18.3763,18.3763,16.0953,16.1125,4231700
2009-01-21,16.4469,18.1448,16.0010,18.1448,4657400
2009-01-22,17.6389,18.5135,16.9957,17.6131,3106400
2009-01-23,17.0043,18.9680,16.5498,18.8479,4875800
2009-01-26,18.7622,19.5339,17.8618,18.3420,3142100
2009-01-27,18.6679,18.8661,18.0505,18.7107,2100600
2009-01-28,19.4568,20.3314,19.2081,20.2542,2960800
2009-01-29,19.8341,19.9696,18.9080,18.9594,2659700
2009-01-30,19.2081,19.7740,18.4192,18.7107,2653500
2009-02-02,17.7503,17.8189,17.0558,17.5531,3609900
2009-02-03,17.7932,18.7193,17.3645,18.3763,4519200
2009-02-04,18.4106,19.2767,18.0762,18.9337,3345400
2009-02-05,18.8479,20.4343,18.4964,20.0484,4215000
2009-02-06,20.2457,21.4976,20.1170,21.3518,3745500
2009-02-09,21.0003,21.0260,19.7312,20.0141,3494000
2009-02-10,19.8169,20.1942,18.7622,19.0109,5361800
2009-02-11,18.8651,19.2252,18.2734,18.7708,2544700
2009-02-12,18.1962,19.0709,18.0247,18.9080,3386900
2009-02-13,18.3506,19.0537,18.1534,18.3420,3711400
2009-02-17,17.3902,17.6303,16.9186,17.1672,3579800
2009-02-18,17.3216,17.9819,16.8071,17.6732,4232900
2009-02-19,18.1019,18.2820,17.3730,17.4073,3613900
2009-02-20,17.0043,18.1276,16.7213,17.7503,5376600
2009-02-23,17.5788,18.1619,16.9186,16.9529,3803500
2009-02-24,16.8157,18.1105,16.5241,18.1105,4445200
2009-02-25,17.9990,18.5650,17.2187,17.9733,3930900
2009-02-26,19.3024,19.9370,18.0247,18.7450,6929900
2009-02-27,18.2563,18.7107,17.9047,17.9218,3623000
2009-03-02,17.3902,18.1791,16.8843,17.0300,3860300
2009-03-03,17.3559,17.5788,15.8552,16.0096,6663900
2009-03-04,16.2669,17.5788,16.1554,17.1072,3085000
2009-03-05,16.6356,16.9186,15.8381,16.1125,3675200
2009-03-06,16.2583,16.6356,15.8038,16.5413,5287200
2009-03-09,16.7471,17.3130,16.2497,16.9529,3606900
2009-03-10,17.6046,19.3281,17.2444,19.3281,5478200
2009-03-11,18.8222,20.4686,18.4535,20.2114,4708400
2009-03-12,19.5425,20.5458,18.8222,20.5201,5024900
2009-03-13,20.4086,20.4086,18.9508,19.0966,4493100
2009-03-16,19.4482,19.5511,17.9390,18.0676,4198700
2009-03-17,17.9390,19.2938,17.8018,19.2767,4277600
2009-03-18,18.8651,19.5597,18.5049,19.3196,6495400
2009-03-19,19.3539,19.5682,18.0848,18.1019,4420100
2009-03-20,18.8479,18.8479,18.0162,18.0933,3266500
2009-03-23,18.6421,20.5801,18.4449,20.4257,4568000
2009-03-24,19.9627,20.1684,18.0505,18.0933,5605700
2009-03-25,18.4106,18.6336,17.0643,17.9819,5235400
2009-03-26,18.2648,18.2648,17.4245,17.8018,5521000
2009-03-27,17.4331,17.7246,16.9700,16.9786,3571400
2009-03-30,16.6013,16.8757,15.7352,15.7352,3865600
2009-03-31,16.1211,17.0129,15.8638,16.7899,3910800
2009-04-01,15.8209,16.5327,15.8209,16.2497,4175700
2009-04-02,16.6956,17.3645,16.6956,17.1158,3524000
2009-04-03,17.4073,18.3420,16.6184,18.2734,4419400
2009-04-06,17.6646,17.9819,17.3645,17.8018,3377300
2009-04-07,17.4245,17.6560,16.9786,16.9786,3199200
2009-04-08,16.9357,17.4931,16.9357,17.4931,3100100
2009-04-09,17.8361,18.8565,17.5445,18.8565,3769000
2009-04-13,18.2820,19.3882,18.2305,19.3196,4090500
2009-04-14,18.2991,18.5735,17.4245,17.4416,4159300
2009-04-15,17.1158,17.3302,16.2583,16.8242,6642200
2009-04-16,17.1501,17.2530,16.2154,16.9700,6052000
2009-04-17,16.3440,17.1930,16.3440,16.9786,3497000
2009-04-20,16.7042,16.8071,15.5037,15.5037,3638400
2009-04-21,15.4351,15.9067,15.1006,15.8552,5592300
2009-04-22,15.5808,16.2411,15.4522,15.7266,4637400
2009-04-23,15.9924,16.4298,15.6837,16.2411,3725300
2009-04-24,16.0782,16.6442,15.7866,16.3783,4262200
2009-04-27,15.9924,16.4041,15.8981,16.0525,2218500
2009-04-28,15.7952,16.0439,15.5380,15.5723,3180500
2009-04-29,15.8724,16.1039,15.6237,16.0868,2873400
2009-04-30,16.2926,16.9786,16.2926,16.4898,4540900
2009-05-01,16.3269,16.9786,16.3012,16.6013,2989600
2009-05-04,16.7213,17.5960,16.6099,17.4588,3509300
2009-05-05,17.2616,17.7418,17.0472,17.2358,3073100
2009-05-06,17.3216,18.6936,17.3216,18.5307,5676400
2009-05-07,18.5564,18.5564,16.4384,17.1844,7932800
2009-05-08,17.2187,17.5360,16.7985,17.4759,6416500
2009-05-11,17.0472,17.2787,16.5241,16.5498,4065400
2009-05-12,16.6699,16.7213,15.6837,15.9324,5562000
2009-05-13,15.6752,15.6923,15.0921,15.1178,5728600
2009-05-14,15.1349,15.6237,15.0149,15.3922,4256200
2009-05-15,15.5980,15.7523,15.2293,15.3322,4587700
2009-05-18,15.4779,16.1211,15.4779,16.1125,6685600
2009-05-19,16.2926,16.3269,15.2293,15.3579,5587900
2009-05-20,15.7609,15.9324,15.2636,15.3064,5300000
2009-05-21,15.1178,16.1897,15.1092,16.1039,5391100
2009-05-22,16.2240,16.8843,16.0353,16.6270,3739700
2009-05-26,16.3440,17.9047,16.2754,17.8618,5129400
2009-05-27,17.6046,17.8532,17.0815,17.1587,5171900
2009-05-28,17.2358,17.8875,17.0901,17.8018,3108200
2009-05-29,17.6046,18.1044,17.3988,18.1019,2404200
2009-06-01,18.3506,18.8051,17.6903,17.8361,5324500
2009-06-02,17.8618,18.6593,17.7246,18.3763,2775300
2009-06-03,18.1019,18.7365,17.8875,18.1705,2557200
